age,gender,phone_usage_after_11pm,checkin_after_wakeup,sleep_disturbed,affecting_studies,miss_deadlines,usage_in_class,anxiety_without_phone,bored_without_phone,battery_anxiety,phone_usage_in_social_gathering,phone_usage_while_talking,less_family_time,prefer_online_chat,try_reduce_failed,loss_of_control,check_screen_time,non_work_screen_time_gt_2hrs,target
19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,2
18,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,2
25,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1
20,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,2
20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,2
28,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
21,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
28,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,2
18,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
19,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,2
22,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2
24,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1
19,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1
18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1
19,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2
29,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1
24,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1
23,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1
21,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
19,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2
21,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2
28,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,2
20,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1
22,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1
20,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,2
23,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,2
29,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,2
20,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,2
22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
18,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,2
26,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,2
19,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1
23,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2
24,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
27,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1
18,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2
21,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2
19,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
20,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
18,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,2
28,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1
28,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1
21,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1
18,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1
22,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1
20,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2
19,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2
28,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
26,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1
26,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,2
29,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,2
21,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1
26,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1
29,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,2
28,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,2
19,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
27,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1
26,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
27,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1
22,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1
19,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
21,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,2
27,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
22,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
23,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,2
19,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1
20,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1
21,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
29,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,2
29,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1
21,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
22,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
22,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
22,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1
29,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2
22,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
19,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1
29,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
19,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
20,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,2
21,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1
22,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1
28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0
29,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,2
18,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
21,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2
22,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2
28,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1
29,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,2
28,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1
21,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1
27,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1
28,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,2
18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2
24,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2
21,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
21,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1
27,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1
24,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1
29,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1
20,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,2
25,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2
29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1
18,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1
24,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
25,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1
23,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1
25,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1
18,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1
26,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2
27,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
22,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,2
28,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,2
26,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
20,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1
26,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,2
22,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1
29,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1
20,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
19,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1
20,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,2
25,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,2
22,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,2
22,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1
24,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1
24,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
26,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1
27,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
27,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,2
28,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1
26,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1
24,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1
23,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2
19,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1
26,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1
21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,2
19,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1
21,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,2
24,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,2
23,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1
21,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,2
23,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
23,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2
21,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1
28,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,2
24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
23,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,2
29,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
25,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2
20,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1
23,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1
20,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,2
27,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
23,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1
19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2
22,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
22,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1
27,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
24,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
21,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,2
25,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,2
22,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1
27,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,2
21,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1
21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2
20,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1
18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1
24,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1
26,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
22,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1
28,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1
28,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1
24,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,2
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
20,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,2
23,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1
20,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1
28,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2
26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2
24,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1
29,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1
27,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2
21,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
18,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2
27,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1
18,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,2
21,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
22,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,2
18,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,2
20,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1
27,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2
29,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
23,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,2
24,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,2
19,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,2
22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,2
28,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,2
27,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,2
23,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,2
23,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2
20,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1
27,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1
23,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,2
19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
23,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,2
20,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1
20,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
20,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,2
18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
22,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1
20,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1
24,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
18,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,2
23,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1
27,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,2
27,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,2
23,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1
26,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2
28,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
29,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,2
19,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1
24,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
27,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1
28,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1
26,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
25,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
19,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
19,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,2
26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,2
28,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
24,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,2
20,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2
25,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1
22,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
28,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2
28,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1
24,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1
29,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,2
18,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,2
18,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1
21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1
26,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1
25,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,2
26,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2
23,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1
25,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2
28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1
25,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
22,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
25,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
25,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,2
19,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2
19,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,2
23,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
28,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,2
26,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
23,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,2
19,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1
27,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,2
25,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1
20,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,2
19,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
29,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2
19,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,2
25,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1
25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
27,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,2
18,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0
24,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,2
22,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
19,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1
24,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2
27,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0
24,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,2
20,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
24,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,2
20,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1
25,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
